player_name,Pitches,Average Pitch Speed,Average Effective Pitch Speed,Average Spin Rate,Average Horizontal Break,Average Vertical Break,Corner %,BAA,SLGA,BABIPA,wOBAA,mlb_id,salary,yearID
Doug Fister,2570,83.90365758754864,83.84417781274587,1984.1760254878534,-0.6155252918287938,0.783852140077821,3.891050583657588e-4,0.2736318407960199,0.44776119402985076,0.2948453608247423,0.35382660687593426,450729,7000000,2016
Drew Pomeranz,2470,85.85623481781377,83.67328182187882,2324.6477366255144,0.14753036437246964,0.4497165991902834,4.048582995951417e-4,0.2130841121495327,0.35700934579439253,0.26519337016574585,0.2904690117252931,519141,1350000,2016
Drew Smyly,2515,85.97383697813122,84.07253098760496,2031.152855993564,0.6444532803180915,1.3856461232604373,3.9761431411530816e-4,0.27319587628865977,0.47766323024054985,0.3126491646778043,0.34500789889415484,592767,3750000,2016
Drew Storen,790,87.31569620253164,86.49277566539924,2156.9934123847165,-0.49354430379746833,0.3891139240506329,0.0012658227848101266,0.28342245989304815,0.45989304812834225,0.34057971014492755,0.3784878048780488,519322,8375000,2016
Drew VerHagen,346,89.42832369942197,88.56312684365781,2115.017964071856,-0.6283236994219653,0.6601156069364161,0.002890173410404624,0.345679012345679,0.5679012345679012,0.36231884057971014,0.42089887640449447,572403,509500,2016
Dylan Bundy,1586,89.38379571248424,88.91678366305041,2302.7699228791776,-0.5,1.1820302648171501,6.305170239596469e-4,0.25290697674418605,0.4186046511627907,0.3004115226337449,0.3306117021276596,605164,1800000,2016
Edinson Volquez,2883,88.320575988896593,88.6044599303136,2176.670679886686,-0.7966342817487856,0.5578070784177654,3.46860908775581e-4,0.2893553223388306,0.4482758620689655,0.32761904761904764,0.3611733333333334,450172,9500000,2016
Eduardo Rodriguez,1601,91.5891317926296,90.96998738965952,2127.5480263157897,0.9153029356652093,1.166583385384135,6.246096189881324e-4,0.2591549295774648,0.4422535211267606,0.3023255813953488,0.34063613231552164,593958,521000,2016
Edwin Jackson,1061,89.16409048067861,89.18745173745174,2241.1450939457204,-0.13694627709707824,0.9442978322337418,9.42507068803016e-4,0.2857142857142857,0.4801587301587302,0.31155778894472363,0.36265017667844524,429719,507500,2016
Enny Romero,741,93.135,91.86707482993198,2362.599704579025,0.5336486486486487,1.3028378378378378,0.001349527665317139,0.2625,0.425,0.30434782608695654,0.3420744680851064,544836,510000,2016
Erasmo Ramirez,1210,88.80867768595041,88.3399173553719,2164.7436974789916,-0.8919834710743801,1.0001652892561983,8.264462809917355e-4,0.2733333333333333,0.45666666666666667,0.3,0.3483024691358025,541640,2375000,2016
Eric O'Flaherty,387,89.17312661498708,87.50155440414508,2018.7183544303798,0.5896640826873385,0.7023255813953488,0.002583979328165375,0.3238095238095238,0.4857142857142857,0.37349397590361444,0.3817699115044248,447714,1750000,2016
Ervin Santana,2597,88.93963790446841,88.24267900241351,2115.794101583834,-0.14973035439137133,1.0583204930662558,3.850596842510589e-4,0.25326797385620914,0.39215686274509803,0.29148936170212764,0.31147590361445787,429722,13500000,2016
Evan Scribner,190,83.69105263157894,82.80611111111111,2488.1,-0.08526315789473685,0.4936842105263158,0.005263157894736842,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.17914893617021277,519267,807500,2016
Felipe Vazquez,1108,92.42382671480145,91.35642458100558,2278.0555555555557,0.6548736462093863,0.9406137184115524,9.025270758122744e-4,0.24796747967479674,0.37398373983739835,0.32934131736526945,0.3239492753623188,553878,516100,2016
Felix Hernandez,2015,87.42511166253102,87.23986051502146,2011.929569591951,-0.5793052109181142,0.35652605459057074,4.962779156327543e-4,0.2452431289640592,0.4059196617336152,0.2727272727272727,0.3397943925233645,433587,25857143,2016
Fernando Abad,660,84.07257575757576,82.71502276176024,2253.7920489296635,0.3925757575757576,0.7922727272727272,0.0015151515151515152,0.2191780821917808,0.3424657534246575,0.25225225225225223,0.29298780487804876,472551,1250000,2016
Fernando Rodney,956,89.84801255230126,89.31041445270988,1936.1956989247312,-1.2202928870292886,1.0496861924686192,0.0010460251046025104,0.23039215686274508,0.3333333333333333,0.30935251798561153,0.3166666666666667,407845,1600000,2016
Fernando Rodriguez Jr.,660,91.48363636363636,90.68363636363637,2337.9506933744224,-0.1984848484848485,1.2877272727272728,0.0015151515151515152,0.2097902097902098,0.32867132867132864,0.25961538461538464,0.2869135802469135,451775,1050000,2016
Fernando Salas,1092,88.91263736263737,87.7752995391705,2080.2075829383884,-0.5238095238095238,1.3694139194139194,9.157509157509158e-4,0.23577235772357724,0.42276422764227645,0.2554347826086957,0.31078651685393266,477569,2400000,2016
Francisco Liriano,2457,89.74415954415954,89.38541581319132,2028.164907651715,0.8114774114774115,0.8316239316239317,4.07000407000407e-4,0.25539568345323743,0.42985611510791366,0.30256410256410254,0.3516043613707165,434538,13666667,2016
Francisco Rodriguez,846,85.79940898345154,85.6474435196195,2014.0071684587813,-0.8163120567375887,0.9743498817966904,0.001182033096926714,0.2193877551020408,0.37244897959183676,0.25874125874125875,0.29074418604651164,408061,7383481,2016
Garrett Richards,615,93.11934959349594,91.50402684563758,2505.390566037736,-0.3258536585365854,0.7341463414634146,0.0016260162601626016,0.23846153846153847,0.36153846153846153,0.30851063829787234,0.30951724137931036,572070,6425000,2016
George Kontos,697,88.57790530846485,88.10207715133531,2305.96699669967,-0.24820659971305595,0.7410329985652798,0.0014347202295552368,0.2235294117647059,0.3411764705882353,0.2537313432835821,0.28679347826086954,502004,1150000,2016
Gerrit Cole,1667,92.71811637672465,92.08597339782345,2206.1225425950197,-0.6130773845230953,0.9859028194361128,5.998800239952009e-4,0.2638522427440633,0.3641160949868074,0.32764505119453924,0.3154176610978521,543037,548000,2016
Gio Gonzalez,2730,87.3285347985348,86.80712401055409,2261.7114068441065,0.6623076923076923,0.7287179487179487,3.663003663003663e-4,0.2612312811980033,0.39767054908485855,0.3181818181818182,0.33063157894736844,461829,12100000,2016
Hansel Robles,1214,92.03574958813839,91.40232945091515,2286.3420560747663,-0.7727347611202636,1.141845140032949,8.237232289950577e-4,0.23193916349809887,0.3574144486692015,0.3005464480874317,0.2897619047619048,570663,516500,2016
Hector Neris,1245,90.6301204819277,88.98843977364592,1934.4995938261577,-1.2703614457831325,0.8126104417670683,8.032128514056225e-4,0.21292775665399238,0.3612167300380228,0.27976190476190477,0.29604095563139937,593576,515000,2016
Hector Rondon,747,93.08781793842034,93.26456582633053,2080.6886446886447,-0.48714859437751007,0.9376171352074967,0.0013386880856760374,0.21348314606741572,0.34269662921348315,0.27586206896551724,0.2678835978835979,444468,4200000,2016
Hector Santiago,2918,88.47419465387252,86.4340932642487,2185.6915387361655,0.9406100068540096,1.3436943111720356,3.427004797806717e-4,0.22903225806451613,0.41935483870967744,0.24672489082969432,0.32957507082152976,502327,5000000,2016
Hisashi Iwakuma,2530,84.58802371541502,84.03730382293763,2030.3599834299916,-0.6554545454545455,0.6771146245059289,3.952569169960474e-4,0.2822458270106222,0.45220030349013657,0.31702544031311153,0.3402266288951841,547874,10976096,2016
Homer Bailey,167,89.04790419161677,89.41556886227545,1946.3312883435583,-0.25389221556886227,0.858682634730539,0.005988023952095809,0.3333333333333333,0.3611111111111111,0.4444444444444444,0.3961904761904762,456701,18000000,2016
Hunter Strickland,892,93.96838565022422,93.5102206736353,2403.883870967742,-0.5072869955156951,0.887219730941704,0.0011210762331838565,0.2153846153846154,0.29743589743589743,0.2746478873239437,0.2590186915887851,519326,517500,2016
Ian Kennedy,3032,89.12572559366754,88.89524126455906,2305.781470292044,-0.8035620052770449,1.104551451187335,3.2981530343007914e-4,0.2357473035439137,0.4345146379044684,0.26200873362445415,0.3390371389270977,453178,7500000,2016
Ivan Nova,2076,89.30717726396917,87.4617399901137,2199.8848700967906,-0.803709055876686,0.6324181117533719,4.816955684007707e-4,0.28291814946619215,0.48576512455516013,0.31105990783410137,0.35821192052980133,467100,4100000,2016
J.A. Happ,2757,89.81994922016685,89.11369812706573,2295.2208333333333,0.7409865796155242,1.2088864708015958,3.627130939426913e-4,0.2301829268292683,0.36890243902439024,0.26506024096385544,0.30186111111111114,457918,10000000,2016
J.J. Hoover,414,88.45169082125604,87.31646489104116,2327.1256544502617,-0.16280193236714977,0.9857487922705314,0.0024154589371980675,0.34523809523809523,0.75,0.3333333333333333,0.50375,543331,1400000,2016
Jacob deGrom,2074,90.71745419479267,91.61054490413723,2246.179627601314,-0.5150433944069431,1.0196239151398265,4.8216007714561236e-4,0.2345679012345679,0.3374485596707819,0.29295774647887324,0.28143129770992364,594798,607000,2016
Jaime Garcia,2237,87.65181046043809,86.761673414305,2353.7122133832477,0.3388019669199821,0.6913276709879302,4.470272686633885e-4,0.266199649737303,0.4238178633975482,0.31678486997635935,0.3368690095846646,448802,11500000,2016
Jake Arrieta,2697,91.68216536892844,91.24129056322268,2366.9042424242425,-0.6780126065999258,0.8485724879495736,3.707823507601038e-4,0.1993517017828201,0.2965964343598055,0.2545454545454545,0.26730994152046783,453562,10700000,2016
Jake Barrett,825,92.12545454545455,91.65263157894736,2100.1849112426034,-0.43963636363636366,1.122787878787879,0.0012121212121212121,0.20430107526881722,0.34946236559139787,0.24444444444444444,0.29071428571428576,545332,507500,2016
Jake Diekman,794,93.2639798488665,92.6056050955414,2093.0130246020262,1.0474811083123425,1.0371536523929472,0.0012594458438287153,0.175,0.2875,0.22429906542056074,0.2743783783783783,518617,1255000,2016
Jake McGee,713,90.67559607293127,89.79928977272728,2242.617816091954,0.6737727910238429,1.27671809256662,0.001402524544179523,0.3018867924528302,0.5220125786163522,0.3305785123966942,0.3927586206896551,459429,4800000,2016
Jake Odorizzi,2914,88.76413864104325,87.51499828001376,2098.9364081062195,-0.4161633493479753,1.4214481811942348,3.4317089910775565e-4,0.23817292006525284,0.4159869494290375,0.27191011235955054,0.31048338368580064,543606,520700,2016
Jake Petricka,156,92.78717948717949,93.76987179487179,2020.1081081081081,-1.1474358974358974,1.0673076923076923,0.00641025641025641,0.26666666666666666,0.43333333333333335,0.3181818181818182,0.3836842105263158,502593,535000,2016
James Russell,116,85.87758620689655,84.91100917431193,2175.0849056603774,0.09224137931034483,1.3224137931034483,0.008620689655172414,0.42857142857142855,0.7619047619047619,0.4375,0.528148148148148,460701,1500000,2016
James Shields,2768,86.46719653179191,87.0589110707804,2200.0889719626166,-0.4764450867052023,0.8435693641618497,3.61271676300578e-4,0.27917981072555204,0.501577287066246,0.29835390946502055,0.37949650349650355,448306,21000000,2016
Jared Hughes,816,92.27634803921569,91.79470967741935,2107.9663526244954,-1.2355392156862746,0.6162990196078432,0.0012254901960784314,0.285,0.44,0.31176470588235294,0.3590582959641256,453172,2175000,2016
Jarred Cosart,818,88.6184596577017,89.32904411764706,2204.8630136986303,-0.047555012224938874,0.5973105134474328,0.0012224938875305623,0.2830188679245283,0.4088050314465409,0.3153846153846154,0.3737823834196891,543054,550000,2016
Jason Gurka,155,85.86258064516129,85.34569536423841,2472.265306122449,0.5167741935483872,0.8006451612903226,0.0064516129032258064,0.38095238095238093,0.5714285714285714,0.42857142857142855,0.4155555555555556,543261,660000,2016
Jason Motte,476,91.28340336134454,91.18152866242038,2174.9237472766886,-0.3668067226890756,1.1002100840336135,0.0021008403361344537,0.28,0.58,0.3188405797101449,0.4032727272727273,435400,5000000,2016
Jason Vargas,209,82.19904306220096,81.64641148325359,2273.1634615384614,0.7947368421052632,1.2320574162679425,0.004784688995215311,0.18181818181818182,0.3181818181818182,0.21875,0.245531914893617,450306,8500000,2016
Jeanmar Gomez,1006,89.0148111332008,89.35383848454636,1900.0704800817161,-1.2835984095427435,0.7161033797216699,9.940357852882703e-4,0.2869198312236287,0.4177215189873418,0.328125,0.3350775193798449,491646,1400000,2016
Jeff Locke,1914,88.98892371995821,87.6117490696438,1885.221505376344,0.8720480668756531,1.1251306165099269,5.224660397074191e-4,0.296137339055794,0.4871244635193133,0.3168831168831169,0.37021568627450985,502046,3025000,2016
Jeff Manship,646,87.5233746130031,86.84223602484472,2177.8727915194345,-0.5904024767801858,0.7834365325077399,0.0015479876160990713,0.25517241379310346,0.46206896551724136,0.2727272727272727,0.34674846625766875,453249,765000,2016
Jeff Samardzija,2807,91.46726042037763,91.14118279569892,2374.9107876073163,-0.7608122550765942,0.8568222301389383,3.562522265764161e-4,0.2548435171385991,0.4262295081967213,0.29191321499013806,0.3171030640668524,502188,10800000,2016
Jerad Eickhoff,2764,85.60922575976845,85.19857768052516,2273.903008709422,-0.4565846599131693,0.7006150506512301,3.61794500723589e-4,0.24629080118694363,0.43026706231454004,0.27920792079207923,0.3199862825788751,595191,516000,2016
Jered Weaver,2489,77.70847730012053,76.8835396039604,2225.2751831501832,-0.17135395741261553,1.0674969867416633,4.017677782241864e-4,0.2857142857142857,0.48214285714285715,0.29458917835671344,0.35912912912912914,450308,20200000,2016
Jeremy Hellickson,2636,85.69575113808801,84.25328155339805,2176.1082554517134,-0.8862670713201821,0.8819423368740515,3.7936267071320183e-4,0.24024960998439937,0.4118564742589704,0.2703252032520325,0.31207792207792207,476451,7000000,2016
Jeremy Jeffress,761,92.34467805519054,92.47026315789473,2128.667597765363,-0.9218134034165572,0.6390275952693824,0.001314060446780552,0.2676767676767677,0.3484848484848485,0.3227848101265823,0.3095305164319249,502026,519100,2016
Jerry Blevins,609,83.359934318555,82.91940298507463,2242.006655574043,0.26880131362889986,0.8353037766830871,0.0016420361247947454,0.2076923076923077,0.3076923076923077,0.27586206896551724,0.2651388888888889,460283,4000000,2016
Jesse Chavez,930,90.44720430107527,90.08356756756757,2343.2239297475303,-0.4453763440860215,1.072258064516129,0.001075268817204301,0.29493087557603687,0.5207373271889401,0.34,0.38008547008547006,445926,4000000,2016
Jeurys Familia,1145,94.39056768558952,93.56549295774649,2235.08203125,-0.8997379912663755,0.8075109170305677,8.733624454148472e-4,0.22957198443579765,0.2801556420233463,0.3259668508287293,0.26799295774647885,544727,4100000,2016
Jim Henderson,587,92.45996592844975,93.0692832764505,2239.6549165120596,-0.682282793867121,1.371550255536627,0.0017035775127768314,0.2540983606557377,0.4672131147540984,0.30864197530864196,0.3619424460431655,449104,600000,2016
Jim Johnson,914,90.04070021881839,88.90582417582418,2198.713968957871,-0.8184901531728666,0.6432166301969365,0.0010940919037199124,0.24170616113744076,0.35071090047393366,0.31788079470198677,0.3045493562231759,462382,2500000,2016
Jimmy Nelson,2703,91.39870514243434,90.99718100890207,2264.6438698915763,-0.631779504254532,0.678172401035886,3.699593044765076e-4,0.26391096979332274,0.42289348171701113,0.29690721649484536,0.35915745856353587,519076,522300,2016
Joakim Soria,1026,88.71559454191033,88.67424849699398,2130.065284974093,-0.24814814814814815,0.9492202729044834,9.746588693957114e-4,0.29464285714285715,0.5089285714285714,0.3522012578616352,0.3848015873015873,465657,7000000,2016
Joe Biagini,961,91.06763787721124,90.38841657810839,2272.3226152197212,-0.6131113423517169,0.9943808532778355,0.001040582726326743,0.2610619469026549,0.3672566371681416,0.32748538011695905,0.317991967871486,607352,507500,2016
Joe Kelly,739,93.11664411366712,92.24586466165414,2280.8532258064515,-0.5771312584573748,0.8190798376184032,0.0013531799729364006,0.27848101265822783,0.45569620253164556,0.3577981651376147,0.3695212765957447,523260,2600000,2016
Joe Ross,1708,89.18066783831283,88.3234899328859,1962.4592833876222,-0.9308142940831868,0.8292325717633274,5.85480093676815e-4,0.27,0.39,0.32781456953642385,0.3247586206896552,605452,514400,2016
Joe Smith,769,85.5033810143043,85.1949535192563,2047.148359486448,-0.7092327698309493,0.2222366710013004,0.0013003901170351106,0.24043715846994534,0.34972677595628415,0.2733812949640288,0.31643564356435644,501925,5250000,2016
John Axford,1045,93.72191387559809,93.6667964946446,2218.0712166172107,-0.2732057416267943,1.1531100478468899,9.569377990430622e-4,0.2775330396475771,0.40969162995594716,0.3333333333333333,0.3437007874015747,446099,4500000,2016
John Danks,387,84.19224806201551,82.89921671018277,2176.711911357341,0.7472868217054264,1.4297157622739018,0.002583979328165375,0.3218390804597701,0.5747126436781609,0.3382352941176471,0.4119,433579,15750000,2016
