player_name,Pitches,Average Pitch Speed,Average Effective Pitch Speed,Average Spin Rate,Average Horizontal Break,Average Vertical Break,Average Balls,Average Barrel,Corner %,Total Strikes,Total Balls,Total Hit,Strike Percent,Ball Percent,Hit Percent,BAA,SLGA,BABIPA,wOBAA,mlb_id,salary,yearID,ERA,W,L,ER,Total Wins,Total Loss,Total ER
James Russell,432,86.86550925925926,85.5995337995338,2098.9432624113474,0.3951388888888889,1.2699074074074075,0.9120370370370371,0.0023148148148148147,0.05092592592592592,190,154,88,0.4398148148148148,0.35648148148148145,0.2037037037037037,0.2692307692307692,0.3557692307692308,0.313953488372093,0.29590909090909095,460701,1500000,2015,5.29,0,2,20,0,2,20
James Shields,3014,86.82372262773723,87.43328822733423,2176.264736658528,-0.40783012607830127,0.7657929661579297,0.9124087591240876,0.009621765096217651,0.025215660252156602,1355,1161,498,0.4495686794956868,0.3852023888520239,0.16522893165228933,0.2463768115942029,0.45507246376811594,0.3,0.34765625,448306,21000000,2015,3.91,13,7,88,13,7,88
Jared Hughes,844,92.45082938388626,92.28129496402877,2033.2201257861636,-1.2118483412322274,0.437914691943128,0.8353080568720379,0.009478672985781991,0.013033175355450236,363,293,188,0.43009478672985785,0.3471563981042654,0.22274881516587677,0.2803738317757009,0.35514018691588783,0.32044198895027626,0.3310460251046025,453172,2175000,2015,2.28,3,1,17,3,1,17
Jason Gurka,136,85.74338235294118,85.38872180451128,2476.1,0.25,0.6955882352941176,0.8308823529411765,0.014705882352941176,0,60,49,27,0.4411764705882353,0.3602941176470588,0.19852941176470587,0.42424242424242425,0.696969696969697,0.52,0.4951428571428572,543261,660000,2015,9.39,0,0,8,0,0,8
Jason Motte,723,94.32143845089904,93.34705882352941,2284.119658119658,-0.80608575380359615,1.4099585062240665,0.8201936376210235,0.006915629322268326,0.058091286307053944,345,238,140,0.47717842323651455,0.32918395573997233,0.19363762102351315,0.24550898203592814,0.38922155688622756,0.27611940298507465,0.2936,435400,5000000,2015,3.91,8,1,21,8,1,21
Jason Vargas,687,84.45225618631733,83.29318518518518,2292.445925925926,0.8180494905385736,1.3359534206695778,0.8893740902474527,0.008733624454148471,0.013100436681222707,281,263,143,0.4090247452692867,0.38282387190684136,0.2081513828238719,0.27218934911242604,0.42011834319526625,0.29927007299270075,0.3323076923076923,450306,8500000,2015,3.98,5,2,19,5,2,19
Jeanmar Gomez,1037,89.28042430086789,89.52982456140352,2025.9485066941297,-1.1791706846673096,0.7398264223722276,0.8804243008678881,0.0057859209257473485,0.02892960462873674,434,386,217,0.4185149469623915,0.3722275795564127,0.20925747348119575,0.26744186046511625,0.34108527131782945,0.3192488262910798,0.28714285714285714,491646,1400000,2015,3.01,2,3,25,2,3,25
Jeff Locke,2405,87.48419958419959,86.48830678960603,1806.8044669195112,0.743950103950104,0.8825779625779626,0.8644490644490644,0.006237006237006237,0.028274428274428276,1055,891,459,0.4386694386694387,0.3704781704781705,0.19085239085239086,0.27191413237924866,0.3828264758497317,0.3211845102505695,0.32610305958132046,502046,3025000,2015,4.49,8,11,84,8,11,84
Jeff Manship,434,88.94930875576037,88.35427251732102,2084.188775510204,-0.6453917050691245,0.7195852534562212,0.8594470046082949,0.002304147465437788,0.03686635944700461,195,164,75,0.44930875576036866,0.3778801843317972,0.1728110599078341,0.14285714285714285,0.22448979591836735,0.1780821917808219,0.21321428571428575,453249,765000,2015,0.92,1,0,4,1,0,4
Jeff Samardzija,2813,90.98222538215428,90.49604436229205,2259.629528632645,-0.8040170636331319,0.9454674724493424,0.8183434056167792,0.009242801279772485,0.04088162104514753,1299,923,591,0.46178457163170994,0.32811944543192323,0.21009598293636686,0.26359832635983266,0.4225941422594142,0.2938053097345133,0.3274902470741222,502188,10800000,2015,4.96,11,13,118,11,13,118
Jered Weaver,2094,77.91423793597707,77.82250740375123,2052.6706618030225,-0.2241280458671763,1.0377448638318203,0.83810888252149,0.013849092645654251,0.05016722408026756,889,745,460,0.4245463228271251,0.3557784145176695,0.21967526265520534,0.2718631178707224,0.4695817490494297,0.2800925925925926,0.35067495559502665,450308,20200000,2015,4.64,7,12,82,7,12,82
Jeremy Hellickson,2284,85.83187390542908,84.86542098153984,2192.359043752819,-0.6655429071803853,0.8709719789842382,0.862521891418564,0.013572679509632224,0.023204903677758317,1017,842,425,0.44527145359019266,0.36865148861646235,0.18607705779334502,0.2656546489563567,0.4573055028462998,0.3032581453634085,0.3434142114384749,476451,7000000,2015,4.62,9,12,75,9,12,75
Jesse Chavez,2172,88.89295580110497,88.31146744412051,2232.274471224791,-0.6480662983425415,1.1243093922651934,0.9093001841620626,0.007366482504604052,0.027624309392265192,945,816,411,0.4350828729281768,0.3756906077348066,0.18922651933701656,0.2757281553398058,0.4058252427184466,0.32575757575757575,0.32399286987522286,445926,4000000,2015,4.18,7,15,73,7,15,73
Jeurys Familia,1013,95.751185770751,94.50262626262626,2238.200850159405,-0.9849802371541502,0.8278656126482213,0.8104639684106614,0.005923000987166831,0.04743083003952569,496,340,177,0.48963474827245806,0.33563672260612043,0.17472852912142153,0.21862348178137653,0.32793522267206476,0.2823529411764706,0.2728195488721804,544727,4100000,2015,1.85,2,2,16,2,2,16
Joe Kelly,1967,92.12623284189121,91.6352119958635,2108.4,-0.725775292323335,0.8357905439755974,0.9318759532282664,0.00813421453990849,0.04016268429079817,869,756,342,0.44178952719877984,0.38434163701067614,0.17386883579054396,0.2923433874709977,0.44547563805104406,0.3445121951219512,0.36175983436853,523260,2600000,2015,4.82,10,6,72,10,6,72
Joe Smith,827,86.18681983071342,85.87303921568628,1967.657622739018,-0.7760580411124547,0.27726723095525996,0.7400241837968561,0.009673518742442563,0.014510278113663845,394,276,157,0.47642079806529625,0.33373639661426846,0.18984280532043532,0.23786407766990292,0.33980582524271846,0.3026315789473684,0.2863063063063063,501925,5250000,2015,3.58,5,5,26,5,5,26
John Axford,893,92.45711086226204,92.50829439252337,2253.811794228356,-0.20156774916013437,0.8195968645016797,1.049272116461366,0.007838745800671893,0.048152295632698766,390,372,131,0.43673012318029114,0.4165733482642777,0.14669652855543114,0.25555555555555554,0.35555555555555557,0.33070866141732286,0.3118536585365853,446099,4500000,2015,4.2,4,5,26,4,5,26
John Danks,2529,85.1839066824832,84.07314814814815,2122.751573646664,0.6536575721629102,1.3587979438513247,0.8438117833135627,0.009094503756425464,0.028469750889679714,1151,877,501,0.45512060102807433,0.34677738236457095,0.1981020166073547,0.2847571189279732,0.4656616415410385,0.31856540084388185,0.3513935681470137,433579,15750000,2015,4.71,7,15,93,7,15,93
Jon Lester,2826,88.47190375088464,87.78584803745049,2202.875730994152,0.21847133757961784,0.9726468506723284,0.892073602264685,0.007077140835102618,0.02937013446567587,1298,1029,499,0.45930644019815997,0.3641188959660297,0.17657466383581033,0.23099850968703428,0.3621460506706408,0.2939958592132505,0.2877392510402219,452657,25000000,2015,3.34,11,12,76,11,12,76
Jonathon Niese,2292,85.83438045375217,85.33141592920354,1945.802513464991,0.5647033158813264,0.6547993019197208,0.7958115183246073,0.008726003490401396,0.02574171029668412,967,814,511,0.42190226876090753,0.3551483420593368,0.22294938917975568,0.27721088435374147,0.4098639455782313,0.30833333333333335,0.3363125,477003,9000000,2015,4.13,9,10,81,9,10,81
Jordan Lyles,767,89.75593220338983,90.02255936675462,1882.814419225634,-0.7129074315514994,0.8649282920469361,0.878748370273794,0.005215123859191656,0.054758800521512385,301,306,160,0.3924380704041721,0.39895697522816165,0.20860495436766624,0.2903225806451613,0.3870967741935484,0.33548387096774196,0.3446634615384615,543475,2975000,2015,5.14,2,5,28,2,5,28
Jordan Walden,156,90.08846153846154,92.35961538461538,2361.589552238806,-0.9865384615384616,1.1282051282051282,0.7628205128205128,0,0.038461538461538464,80,50,26,0.5128205128205128,0.32051282051282054,0.16666666666666666,0.1891891891891892,0.24324324324324326,0.2692307692307692,0.22097560975609754,477229,3675000,2015,0.87,0,1,1,0,1,1
Jordan Zimmermann,2688,90.31502976190477,89.69479126771353,2295.043668122271,-0.40993303571428574,0.9143973214285714,0.7764136904761905,0.00818452380952381,0.06063988095238095,1262,878,548,0.4694940476190476,0.32663690476190477,0.20386904761904762,0.26331360946745563,0.378698224852071,0.3065134099616858,0.30751743375174345,519455,18000000,2015,3.66,13,10,82,13,10,82
Jose Quintana,3062,87.75953625081645,87.56103255508057,1984.7797681770285,0.25421293272371,1.0164598301763552,0.8383409536250817,0.008491182233834096,0.028086218158066622,1419,1071,572,0.4634225996080993,0.34977139124755063,0.1868060091443501,0.26620689655172414,0.4096551724137931,0.32116788321167883,0.32180878552971576,500779,5400000,2015,3.36,9,10,77,9,10,77
Josh Fields,798,90.34561403508772,90.17414880201765,2162.8992346938776,-0.037719298245614034,1.2533834586466166,0.8872180451127819,0.005012531328320802,0.05263157894736842,399,284,115,0.5,0.3558897243107769,0.14411027568922305,0.21511627906976744,0.3313953488372093,0.3153153153153153,0.276931216931217,451661,900000,2015,3.55,4,1,20,4,1,20
Josh Tomlin,668,85.71976047904191,84.5533950617284,2400.1271317829455,-0.2058383233532934,1.0398203592814372,0.7544910179640718,0.023952095808383235,0.038922155688622756,320,216,132,0.47904191616766467,0.32335329341317365,0.19760479041916168,0.2046783625730994,0.39766081871345027,0.224,0.28536312849162015,458708,2250000,2015,3.02,7,2,22,7,2,22
Juan Nicasio,1032,92.82063953488372,92.09324462640737,2063.54448017149,-0.6460271317829458,1.1376937984496125,0.9263565891472868,0.0048449612403100775,0.05813953488372093,496,383,153,0.4806201550387597,0.37112403100775193,0.14825581395348839,0.2559241706161137,0.3744075829383886,0.3581081081081081,0.3135897435897436,504379,3000000,2015,3.86,1,3,25,1,3,25
Julio Teheran,3047,87.2422710863144,86.96507145230974,2076.841509433962,-0.6583196586806696,0.7971119133574007,0.9012143091565474,0.008861174926156876,0.03380374138496882,1347,1142,558,0.4420741713160486,0.37479488021004265,0.18313094847390876,0.2553495007132668,0.4094151212553495,0.29636711281070743,0.33394094993581513,527054,3466666,2015,4.04,11,8,90,11,8,90
Junichi Tazawa,807,89.6094175960347,88.21158156911582,2189.4022415940226,-0.40532837670384136,1.0183395291201982,0.838909541511772,0.009913258983890954,0.03593556381660471,382,279,146,0.47335811648079307,0.34572490706319703,0.1809169764560099,0.265,0.4,0.3475177304964539,0.30516908212560384,547749,3375000,2015,4.14,2,7,27,2,7,27
Justin Grimm,725,90.3576551724138,90.44730290456431,2197.925457102672,-0.03903448275862069,0.697103448275862,0.976551724137931,0.006896551724137931,0.019310344827586208,341,296,88,0.4703448275862069,0.40827586206896554,0.12137931034482759,0.19148936170212766,0.3262411347517731,0.27710843373493976,0.29464285714285715,518748,1275000,2015,1.99,3,5,11,3,5,11
Justin Verlander,1587,89.06565847511027,88.49451450189156,2405.03223726628,-0.6719596723377442,1.1378071833648393,0.853182104599874,0.00945179584120983,0.045368620037807186,719,560,308,0.4530560806553245,0.35286704473850034,0.19407687460617518,0.256,0.408,0.282312925170068,0.3153940886699508,434378,28000000,2015,3.38,5,8,50,5,8,50
Justin Wilson,897,94.23924191750278,92.81525423728813,2316.025374855825,0.4713489409141583,1.634448160535117,0.9096989966555183,0.006688963210702341,0.0379041248606466,457,310,130,0.5094760312151616,0.3455964325529543,0.14492753623188406,0.2,0.2918918918918919,0.2698412698412698,0.26736585365853655,458677,1525000,2015,3.1,5,0,21,5,0,21
Kelvin Herrera,912,96.28146929824561,95.02224770642202,2172.356718192628,-0.9445175438596491,1.3889254385964913,0.8519736842105263,0.007675438596491228,0.0581140350877193,424,328,160,0.4649122807017544,0.35964912280701755,0.17543859649122806,0.2028985507246377,0.2946859903381642,0.24358974358974358,0.2578969957081545,516969,2550000,2015,2.71,4,3,21,4,3,21
Kenley Jansen,648,92.13904320987655,93.12492211838006,2557.449752883031,0.12114197530864197,1.2820987654320988,0.7083333333333334,0.013888888888888888,0.05246913580246913,379,179,90,0.5848765432098766,0.2762345679012346,0.1388888888888889,0.18421052631578946,0.3355263157894737,0.2619047619047619,0.24888888888888888,445276,10650000,2015,2.41,2,1,14,2,1,14
Koji Uehara,653,82.7249617151608,81.4001579778831,1958.0916271721958,-1.0197549770290966,1.2214395099540583,0.774885145482389,0.004594180704441042,0.030627871362940276,336,208,109,0.5145482388973966,0.31852986217457885,0.1669218989280245,0.2,0.34838709677419355,0.26666666666666666,0.25591463414634147,493157,9000000,2015,2.23,2,4,10,2,4,10
Kris Medlen,670,87.55477611940299,86.49805680119582,2275.5254491017963,-0.8416417910447761,0.9314925373134328,0.9134328358208955,0.010447761194029851,0.041791044776119404,281,254,135,0.41940298507462687,0.37910447761194027,0.20149253731343283,0.2792207792207792,0.42207792207792205,0.3023255813953488,0.3364705882352941,450665,5500000,2015,4.01,6,2,26,6,2,26
Kyle Gibson,2911,89.14015802129852,88.82571625819814,2058.6091351553723,-0.8200618344211611,0.9363105462040536,0.896942631398145,0.010649261422191686,0.018550326348333906,1255,1109,547,0.4311233253177602,0.3809687392648574,0.18790793541738235,0.2556053811659193,0.38863976083707025,0.29558541266794625,0.31678522571819423,502043,587500,2015,3.84,11,11,83,11,11,83
Lance Lynn,2622,90.92501906941266,90.42235528942116,2319.4495967741937,-0.8953852021357742,0.9699084668192219,0.9759725400457666,0.007246376811594203,0.03051106025934401,1191,1007,424,0.45423340961098396,0.38405797101449274,0.16170861937452327,0.24691358024691357,0.36331569664902996,0.31851851851851853,0.3070813397129186,458681,7500000,2015,3.03,12,11,59,12,11,59
Luke Gregerson,752,86.76343085106383,85.54924346629986,2303.7374045801525,-0.17579787234042554,0.39867021276595743,0.7300531914893617,0.006648936170212766,0.02127659574468085,373,235,144,0.49601063829787234,0.3125,0.19148936170212766,0.225130890052356,0.3507853403141361,0.2773722627737226,0.27885572139303483,502381,6750000,2015,3.1,7,3,21,7,3,21
Luke Hochevar,739,90.02070365358593,89.58133514986376,2325.695290858726,-0.2722598105548038,0.874830852503383,0.9228687415426252,0.008119079837618403,0.035182679296346414,354,260,125,0.4790257104194858,0.35182679296346414,0.16914749661705006,0.2682926829268293,0.45121951219512196,0.31932773109243695,0.3462983425414365,460024,5500000,2015,3.73,1,1,21,1,1,21
Madison Bumgarner,2888,88.0651541392449,87.58614479970599,2250.697449768161,0.07731208867336335,0.8386560443366817,0.8088642659279779,0.009002770083102494,0.0457222029788708,1405,956,527,0.48649584487534625,0.33102493074792244,0.1824792243767313,0.2330508474576271,0.3728813559322034,0.288,0.2894,518516,9916667,2015,2.93,18,9,71,18,9,71
Marco Estrada,2425,85.36531958762886,83.66813787305591,2298.400842105263,-0.5032577319587629,1.4914226804123711,0.9117525773195876,0.00865979381443299,0.04618556701030928,1105,866,454,0.4556701030927835,0.35711340206185566,0.18721649484536082,0.21014492753623187,0.36231884057971014,0.22528735632183908,0.2838704318936877,462136,11500000,2015,3.13,13,8,63,13,8,63
Mark Melancon,908,88.2811466372657,88.06046770601337,2349.816009557945,0.22094818081587653,0.2984564498346196,0.8226872246696035,0.003303964757709251,0.03307607497243661,441,291,176,0.4856828193832599,0.32048458149779735,0.19383259911894274,0.20614035087719298,0.2807017543859649,0.2558139534883721,0.24431535269709542,453343,9650000,2015,2.23,3,2,19,3,2,19
Martin Perez,833,88.73721488595439,87.94927710843373,1970.2881562881562,0.8346938775510204,0.9771908763505402,0.8163265306122449,0.013205282112845138,0.009603841536614645,347,301,185,0.41656662665066024,0.36134453781512604,0.22208883553421369,0.2764976958525346,0.3824884792626728,0.32044198895027626,0.32199152542372883,527048,3150000,2015,4.46,3,6,39,3,6,39
Masahiro Tanaka,1981,87.98813730439173,87.03368037480479,1959.8259683578833,-0.598889449772842,0.8391721352852095,0.7925290257445734,0.01463907117617365,0.024734982332155476,952,648,381,0.48056537102473496,0.3271075214538112,0.19232710752145382,0.23434343434343435,0.4484848484848485,0.25842696629213485,0.308,547888,22000000,2015,3.51,12,7,60,12,7,60
Matt Albers,408,87.50073529411765,87.48693467336683,1912.1331592689296,-1.1833333333333333,0.6943627450980392,0.8284313725490197,0.012254901960784314,0.00980392156862745,177,146,85,0.4338235294117647,0.35784313725490197,0.20833333333333334,0.22,0.35,0.2345679012345679,0.25691588785046726,458006,2000000,2015,1.21,2,0,5,2,0,5
Matt Garza,2143,89.3084461035931,89.42232142857142,1958.2847256549678,-0.5025198320111992,0.9708352776481568,0.8586094260382641,0.009332711152589827,0.04013065795613626,950,739,454,0.4433037797480168,0.34484367708819413,0.21185254316378907,0.29444444444444445,0.46296296296296297,0.32325581395348835,0.3594047619047619,490063,12209424,2015,5.63,6,14,93,6,14,93
Matt Harvey,2519,93.17018658197698,92.11946144430844,2263.8909774436092,-0.8341405319571259,1.0220325526002383,0.7856292179436284,0.006748709805478364,0.04684398570861453,1221,818,480,0.4847161572052402,0.32473203652242955,0.1905518062723303,0.2283464566929134,0.352755905511811,0.2813186813186813,0.2809050445103857,518774,4325000,2015,2.71,13,8,57,13,8,57
Matt Moore,960,88.35645833333334,87.02994708994709,2311.7910922587484,0.7390625,0.994375,0.8447916666666667,0.016666666666666666,0.04895833333333333,432,339,189,0.45,0.353125,0.196875,0.30837004405286345,0.4889867841409692,0.34444444444444444,0.38281746031746033,519043,5100000,2015,5.43,3,4,38,3,4,38
Max Scherzer,2920,90.67746575342466,89.78775580992023,2285.423616236162,-0.9163013698630137,0.8969520547945206,0.7246575342465753,0.009246575342465754,0.053082191780821915,1556,858,506,0.5328767123287671,0.29383561643835615,0.17328767123287672,0.20303867403314918,0.3383977900552486,0.2673684210526316,0.2575263157894737,453286,22142857,2015,2.79,14,12,71,14,12,71
Michael Pineda,2394,90.38074352548037,90.48186419232391,2010.5922662750856,-0.1946532999164578,0.808187134502924,0.7798663324979115,0.01086048454469507,0.035505430242272346,1182,751,461,0.49373433583959897,0.31370091896407687,0.19256474519632413,0.2733333333333333,0.4483333333333333,0.3287671232876712,0.32665605095541406,501381,4300000,2015,4.37,12,10,78,12,10,78
Mike Dunn,829,92.33317249698432,91.84143377885783,2256.6176911544226,0.0652593486127865,1.2574185765983112,0.9107358262967431,0.006031363088057901,0.04342581423401689,401,309,119,0.4837153196622437,0.37273823884197826,0.14354644149577805,0.22988505747126436,0.3850574712643678,0.30701754385964913,0.32601990049751245,445197,3450000,2015,4.5,2,5,27,2,5,27
Mike Pelfrey,2287,90.3072146917359,90.83358373840035,1735.121524663677,-0.9337560122431132,0.8086576300830782,0.8771316134674245,0.010056843025797988,0.03323130738959335,939,849,499,0.4105815478793179,0.37122868386532576,0.21818976825535635,0.30619469026548674,0.4194690265486726,0.3347107438016529,0.35833333333333334,460059,8000000,2015,4.26,6,11,78,6,11,78
Nate Jones,171,94.1859649122807,93.15882352941176,2319.0763888888887,-0.5719298245614035,0.987719298245614,0.8128654970760234,0.011695906432748537,0.023391812865497075,87,61,23,0.5087719298245614,0.3567251461988304,0.13450292397660818,0.18421052631578946,0.5263157894736842,0.16666666666666666,0.3383333333333334,518858,900000,2015,3.32,2,2,7,2,2,7
Nathan Eovaldi,2305,90.57444685466378,89.66194493783304,1923.1010638297873,-0.4642516268980477,0.789587852494577,0.8854663774403471,0.009978308026030369,0.040780911062906725,1040,823,442,0.4511930585683297,0.35704989154013017,0.19175704989154013,0.2962962962962963,0.39814814814814814,0.3488372093023256,0.3353071672354949,543135,5600000,2015,4.2,14,3,72,14,3,72
Pat Neshek,751,86.23968042609853,85.12,2015.3029045643154,-0.7909454061251664,0.7203728362183756,0.6950732356857523,0.010652463382157125,0.047936085219707054,391,221,139,0.5206391478029294,0.29427430093209056,0.18508655126498003,0.22857142857142856,0.4228571428571429,0.256,0.31058823529411766,450212,6500000,2015,3.62,3,6,22,3,6,22
Patrick Corbin,946,89.24482029598309,89.11711517761033,2106.353427895981,0.6321353065539113,0.8787526427061311,0.7463002114164905,0.011627906976744186,0.03488372093023256,432,312,202,0.45665961945031713,0.3298097251585624,0.2135306553911205,0.2734375,0.44140625,0.3229166666666667,0.33301115241635687,571578,2525000,2015,3.6,6,5,34,6,5,34
Pedro Strop,923,89.3650054171181,88.00350877192983,2128.1806220095696,-0.5236186348862405,0.6417118093174431,0.9100758396533044,0.004333694474539545,0.035752979414951244,440,346,137,0.47670639219934996,0.37486457204767065,0.14842903575297942,0.16176470588235295,0.27450980392156865,0.21212121212121213,0.25363636363636366,467008,4400000,2015,2.91,2,6,22,2,6,22
Phil Hughes,2192,88.11856751824817,87.47004141739531,2126.6897187644076,-0.5068430656934306,0.9198905109489051,0.6879562043795621,0.01687956204379562,0.04288321167883212,1003,665,524,0.45757299270072993,0.3033759124087591,0.23905109489051096,0.2878289473684211,0.4917763157894737,0.3,0.347591706539075,461833,9200000,2015,4.4,11,9,76,11,9,76
Raisel Iglesias,1178,88.82402376910017,88.48095238095237,2260.1006979062813,-0.6707979626485568,0.6777589134125637,0.8896434634974533,0.010186757215619695,0.02801358234295416,571,408,199,0.4847198641765705,0.3463497453310696,0.16893039049235994,0.25757575757575757,0.42045454545454547,0.3225806451612903,0.34113793103448276,628452,3214285,2015,4.15,3,7,44,3,7,44
Randall Delgado,1078,88.69257884972171,88.44244817374137,2016.025136612022,-0.5415584415584416,1.1662337662337663,0.9786641929499073,0.00463821892393321,0.030612244897959183,485,425,168,0.44990723562152135,0.3942486085343228,0.15584415584415584,0.22807017543859648,0.3508771929824561,0.2830188679245283,0.3025390625,517414,1275000,2015,3.25,8,4,26,8,4,26
Rich Hill,434,83.36751152073732,82.73317757009346,2414.2018779342725,0.1444700460829493,0.45668202764976956,0.8110599078341014,0.0069124423963133645,0.055299539170506916,237,134,63,0.5460829493087558,0.3087557603686636,0.14516129032258066,0.1414141414141414,0.21212121212121213,0.19672131147540983,0.20311320754716983,448179,6000000,2015,1.55,2,1,5,2,1,5
Rick Porcello,2544,88.00876572327044,87.81902303415409,2401.8598317981578,-0.5846305031446541,0.8996462264150944,0.8411949685534591,0.01179245283018868,0.04874213836477988,1137,910,497,0.44693396226415094,0.3577044025157233,0.19536163522012578,0.28913738019169327,0.46325878594249204,0.33191489361702126,0.35963126843657817,519144,20125000,2015,4.92,9,15,94,9,15,94
Robbie Ross Jr.,909,88.64070407040704,87.39584736251403,2076.794437726723,0.21727172717271728,0.8752475247524752,0.8668866886688669,0.0088008800880088,0.039603960396039604,413,331,165,0.45434543454345433,0.3641364136413641,0.18151815181518152,0.2560386473429952,0.41545893719806765,0.29936305732484075,0.33369565217391306,543726,1250000,2015,3.86,0,2,26,0,2,26
Ross Ohlendorf,360,89.15543175487466,87.79450867052023,2009.2218934911243,-0.5036211699164346,1.2403899721448468,1.0777777777777777,0.008333333333333333,0.04456824512534819,161,146,53,0.44722222222222224,0.40555555555555556,0.14722222222222223,0.2318840579710145,0.43478260869565216,0.2553191489361702,0.3143243243243243,456027,800000,2015,3.72,3,1,8,3,1,8
Rubby De La Rosa,2637,91.34106939704209,90.72963671128107,2160.729099678457,-0.89806598407281,0.9871065604854001,0.850967007963595,0.011376564277588168,0.034888130451270385,1198,930,509,0.45430413348502086,0.35267349260523323,0.19302237390974591,0.2630744849445325,0.44849445324881143,0.2902542372881356,0.3401596516690856,523989,2350000,2015,4.67,14,9,98,14,9,98
Ryan Webb,552,89.1588768115942,88.29962894248608,1905.5935114503816,-1.0702898550724638,0.2447463768115942,0.7753623188405797,0.005434782608695652,0.030797101449275364,235,191,126,0.4257246376811594,0.34601449275362317,0.22826086956521738,0.24832214765100671,0.3959731543624161,0.2786885245901639,0.31598765432098763,444436,1000000,2015,3.2,1,0,18,1,0,18
Sean Doolittle,198,92.35,91.68071065989848,2187.7897435897435,0.6398989898989899,1.7762626262626262,0.898989898989899,0.010101010101010102,0.08080808080808081,108,60,30,0.5454545454545454,0.30303030303030304,0.15151515151515152,0.2222222222222222,0.35555555555555557,0.3103448275862069,0.26872340425531915,448281,1580000,2015,3.95,1,0,6,1,0,6
Sergio Romo,769,81.77984395318596,81.40698324022347,2437.561728395062,0.12184655396618986,0.6479843953185955,0.7984395318595578,0.005201560468140442,0.011703511053315995,385,256,128,0.5006501950585176,0.3328998699609883,0.16644993498049415,0.24193548387096775,0.3709677419354839,0.3442622950819672,0.2886153846153846,489265,9000000,2015,2.98,0,5,19,0,5,19
Seth Maness,823,87.4168894289186,86.13508322663252,1904.1073825503356,-1.102187120291616,0.4582017010935601,0.7339003645200486,0.010935601458080195,0.024301336573511544,367,274,182,0.4459295261239368,0.33292831105710813,0.22114216281895505,0.3013698630136986,0.4429223744292237,0.34705882352941175,0.34030837004405284,595307,1400000,2015,4.26,4,2,30,4,2,30
Shawn Kelley,689,86.71497093023255,86.93786259541984,2122.623093681917,0.05552325581395349,0.9627906976744186,0.7880986937590712,0.00725689404934688,0.03488372093023256,334,237,118,0.4847605224963715,0.3439767779390421,0.17126269956458637,0.23030303030303031,0.34545454545454546,0.2982456140350877,0.2673142857142857,518875,4000000,2015,2.45,2,2,14,2,2,14
Shawn Tolleson,951,89.40883280757097,89.85441810344828,1923.9506037321626,-0.41682439537329125,1.2987381703470031,0.843322818086225,0.00946372239747634,0.04206098843322818,443,340,168,0.4658254468980021,0.35751840168243953,0.17665615141955837,0.23893805309734514,0.37168141592920356,0.3018867924528302,0.2894117647058823,474521,3275000,2015,2.99,6,4,24,6,4,24
Shelby Miller,2741,91.25968624589567,91.69309821767159,2195.74375,-0.6513316307916819,0.9573148485954032,0.8321780372126961,0.007661437431594309,0.06566946369937979,1278,938,525,0.46625319226559647,0.3422108719445458,0.19153593578985773,0.24382716049382716,0.36419753086419754,0.2885375494071146,0.3006082036775107,571946,4350000,2015,3.02,6,17,69,6,17,69
Stephen Strasburg,1656,91.94142512077295,92.31753407682776,2150.1395202020203,-0.623792270531401,0.9282608695652174,0.7874396135265701,0.00785024154589372,0.035024154589371984,830,546,280,0.501207729468599,0.32971014492753625,0.16908212560386474,0.2537688442211055,0.39195979899497485,0.3371212121212121,0.30981176470588234,544931,10400000,2015,3.46,11,7,49,11,7,49
Tanner Scheppers,704,90.68082386363636,90.39435114503817,2303.800627943485,-0.5796875,0.8708806818181818,0.9232954545454546,0.009943181818181818,0.061079545454545456,303,278,123,0.4303977272727273,0.39488636363636365,0.1747159090909091,0.24836601307189543,0.42483660130718953,0.27350427350427353,0.34337078651685393,489294,900000,2015,5.63,4,1,24,4,1,24
Tom Koehler,2406,88.51990856192852,86.32778723404256,2146.0350801212644,-0.46749792186201167,0.785619285120532,0.8865336658354115,0.010390689941812137,0.043640897755610975,1020,924,462,0.4239401496259352,0.38403990024937656,0.19201995012468828,0.2420494699646643,0.3833922261484099,0.2743764172335601,0.31668246445497633,543408,3500000,2015,4.08,11,14,85,11,14,85
Tom Wilhelmsen,899,90.95617352614016,90.00281848928974,2204.5677966101694,-0.289321468298109,0.7646273637374861,0.9721913236929922,0.0055617352614015575,0.027808676307007785,409,345,145,0.4549499443826474,0.38375973303670746,0.16129032258064516,0.2708333333333333,0.40625,0.35507246376811596,0.3373611111111111,452666,3100000,2015,3.19,2,2,22,2,2,22
Tommy Layne,644,87.89160186625195,85.27728706624606,2040.2843450479234,0.829860031104199,0.7628304821150855,0.9285714285714286,0.003105590062111801,0.027993779160186624,264,268,112,0.40993788819875776,0.4161490683229814,0.17391304347826086,0.23448275862068965,0.33793103448275863,0.2962962962962963,0.31380952380952387,518927,563750,2015,3.97,2,1,21,2,1,21
Tommy Milone,1718,84.8081490104773,84.23897497020262,2098.348711803475,0.6384749708963912,1.310011641443539,0.8993015133876601,0.010477299185098952,0.03143189755529686,740,636,342,0.4307334109429569,0.370197904540163,0.1990686845168801,0.25980392156862747,0.4264705882352941,0.2826086956521739,0.3226018099547511,543548,4500000,2015,3.92,9,5,56,9,5,56
